participant,AugendGroup,block,Augend,Addend,Response,True,accuracy,rt,profil
22,1,0,I,4,M,t,0,5601.93509999954,b
22,1,0,I,5,N,t,1,10643.5572000046,b
22,1,0,F,5,K,t,1,6317.32550000015,b
22,1,0,C,4,G,t,1,5234.23030000413,b
22,1,0,C,5,I,t+-1,1,5697.63110000349,b
22,1,0,I,3,M,t+-1,1,7647.76190000703,b
22,1,0,F,2,I,t+-1,1,4391.88400001149,b
22,1,0,I,2,L,t+-1,1,11801.4468000038,b
22,1,0,F,4,K,t+-1,1,6588.6950000131,b
22,1,0,F,3,I,t,1,5934.43259999913,b
22,1,0,I,5,O,t+-1,1,8442.38320000295,b
22,1,0,C,2,F,t+-1,1,5522.90270000231,b
22,1,0,I,3,L,t,1,7471.67130000889,b
22,1,0,C,5,H,t,1,7014.69189999625,b
22,1,0,I,2,K,t,1,4904.56039999845,b
22,1,0,C,4,H,t+-1,1,6142.23360001051,b
22,1,0,F,5,L,t+-1,1,7977.81369999575,b
22,1,0,F,4,J,t,1,5621.6776999936,b
22,1,0,F,2,H,t,1,3821.58109999728,b
22,1,0,I,4,N,t+-1,1,8381.82769999548,b
22,1,0,F,3,J,t+-1,1,4808.70680000226,b
22,1,0,C,3,F,t,1,3721.89689999505,b
22,1,0,F,4,K,t+-1,1,6109.60840000189,b
22,1,0,C,3,G,t+-1,1,4290.99900000438,b
22,1,0,F,2,I,t+-1,1,7168.55560000113,b
22,1,0,C,2,E,t,1,4035.87590000825,b
22,1,0,I,4,M,t,1,7818.88959999196,b
22,1,0,I,2,L,t+-1,1,6844.15540000191,b
22,1,0,C,4,G,t,1,4236.75999999978,b
22,1,0,C,5,I,t+-1,1,5460.1982000022,b
22,1,0,I,5,N,t,1,6467.5283000106,b
22,1,0,I,3,M,t+-1,1,9642.31029999792,b
22,1,0,F,3,I,t,1,25594.915499998,b
22,1,0,F,5,K,t,1,6107.19780001091,b
22,1,0,I,2,K,t,1,4808.68639999244,b
22,1,0,C,2,F,t+-1,1,4681.46890000207,b
22,1,0,C,4,H,t+-1,1,6016.11979999871,b
22,1,0,F,4,J,t,1,7248.16760000249,b
22,1,0,I,5,O,t+-1,1,9304.62409999745,b
22,1,0,F,3,J,t+-1,1,4950.95890000812,b
22,1,0,C,3,F,t,1,4833.84379999188,b
22,1,0,C,5,H,t,1,4825.68559999345,b
22,1,0,I,3,L,t,1,7713.71909999289,b
22,1,0,F,2,H,t,1,4127.30639999791,b
22,1,0,I,4,N,t+-1,1,9643.28889999888,b
22,1,0,F,5,L,t+-1,1,6949.01909999317,b
22,1,1,C,2,E,t,1,5009.35310000205,b
22,1,1,F,3,I,t,1,5394.37310000358,b
22,1,1,C,5,I,t+-1,1,5293.23569999542,b
22,1,1,I,4,M,t,0,6794.97270000866,b
22,1,1,F,5,K,t,1,8204.92989999184,b
22,1,1,I,2,L,t+-1,0,10838.6851000105,b
22,1,1,I,5,N,t,1,8680.91369999456,b
22,1,1,F,4,K,t+-1,1,5327.03870000842,b
22,1,1,C,4,G,t,1,4684.45980000251,b
22,1,1,C,3,G,t+-1,1,7897.54489999905,b
22,1,1,I,3,M,t+-1,1,7208.21219999925,b
22,1,1,F,2,I,t+-1,1,4137.82509999874,b
22,1,1,C,5,H,t,1,4757.68729999254,b
22,1,1,I,3,L,t,1,5440.19700000354,b
22,1,1,I,5,O,t+-1,0,7311.93809999968,b
22,1,1,I,4,N,t+-1,1,8014.35699999274,b
22,1,1,F,2,H,t,1,5343.75669999281,b
22,1,1,F,4,J,t,1,4747.20070000331,b
22,1,1,C,4,H,t+-1,1,4598.87830000662,b
22,1,1,C,3,F,t,1,4887.6278000098,b
22,1,1,I,2,K,t,1,5645.39399999194,b
22,1,1,F,5,L,t+-1,1,6957.88609998999,b
22,1,1,C,2,F,t+-1,1,5760.90280000062,b
22,1,1,F,3,J,t+-1,1,4532.64279999712,b
22,1,1,I,3,L,t,1,6216.21539999615,b
22,1,1,C,4,H,t+-1,1,4800.89300000691,b
22,1,1,C,5,H,t,1,5177.11740000232,b
22,1,1,I,4,N,t+-1,0,6804.47789999016,b
22,1,1,I,2,K,t,1,7853.76309999265,b
22,1,1,C,3,F,t,1,4941.46539999929,b
22,1,1,F,3,J,t+-1,1,5457.88899999752,b
22,1,1,F,5,L,t+-1,1,8192.66489999427,b
22,1,1,F,4,J,t,1,5467.89780000108,b
22,1,1,F,2,H,t,1,5745.59629999567,b
22,1,1,I,5,O,t+-1,1,11357.4702999904,b
22,1,1,C,2,F,t+-1,1,3251.06830000004,b
22,1,1,F,3,I,t,1,9881.49029998749,b
22,1,1,I,5,N,t,1,6496.33619999804,b
22,1,1,I,2,L,t+-1,1,4446.75049999205,b
22,1,1,C,5,I,t+-1,1,5766.86889999837,b
22,1,1,F,4,K,t+-1,1,6721.14520000469,b
22,1,1,C,3,G,t+-1,1,3717.90860001056,b
22,1,1,I,3,M,t+-1,1,5290.52070000034,b
22,1,1,C,4,G,t,1,4503.95640000352,b
22,1,1,F,5,K,t,1,5116.42360000406,b
22,1,1,F,2,I,t+-1,1,4272.6413999917,b
22,1,1,I,4,M,t,1,16150.9495999926,b
22,1,1,C,2,E,t,1,4214.12910000072,b
22,1,1,I,2,L,t+-1,1,9214.30150000378,b
22,1,1,F,5,K,t,0,23512.5973000104,b
22,1,1,I,4,M,t,0,17458.428900005,b
22,1,1,C,4,G,t,1,6286.37980000349,b
22,1,1,F,4,K,t+-1,1,9140.36200000555,b
22,1,1,F,2,I,t+-1,1,6673.48399999901,b
22,1,1,F,3,I,t,1,5056.5859000053,b
22,1,1,I,3,M,t+-1,0,8191.61079998594,b
22,1,1,C,5,I,t+-1,1,10937.7145000035,b
22,1,1,C,2,E,t,1,2567.18840000394,b
22,1,1,C,3,G,t+-1,1,3920.87859999447,b
22,1,1,I,5,N,t,1,8517.67169999948,b
22,1,1,I,5,O,t+-1,1,7938.50950000342,b
22,1,1,C,3,F,t,1,4511.47979999951,b
22,1,1,C,5,H,t,1,4876.70549999166,b
22,1,1,F,4,J,t,1,7850.96830000111,b
22,1,1,F,3,J,t+-1,1,4546.66140000336,b
22,1,1,C,2,F,t+-1,1,10342.4629999936,b
22,1,1,I,4,N,t+-1,1,16843.6121000123,b
22,1,1,C,4,H,t+-1,1,4431.51490000309,b
22,1,1,F,2,H,t,1,6239.16530000861,b
22,1,1,I,2,K,t,1,14119.8544000072,b
22,1,1,I,3,L,t,1,7183.02029999904,b
22,1,1,F,5,L,t+-1,1,20081.2346999883,b
22,1,2,C,4,H,t+-1,1,12027.0806999906,b
22,1,2,I,5,O,t+-1,0,18549.7050999984,b
22,1,2,I,3,L,t,1,14917.6850999938,b
22,1,2,F,5,L,t+-1,1,23117.0098000002,b
22,1,2,I,2,K,t,1,5927.68789999536,b
22,1,2,C,2,F,t+-1,1,5547.8693000041,b
22,1,2,F,3,J,t+-1,1,5223.76660000009,b
22,1,2,C,5,H,t,1,8440.43459999375,b
22,1,2,F,4,J,t,1,4777.10599999409,b
22,1,2,I,4,N,t+-1,1,6428.26339999738,b
22,1,2,C,3,F,t,1,4700.98389999475,b
22,1,2,F,2,H,t,1,3642.09360000677,b
22,1,2,F,3,I,t,1,3432.44009999035,b
22,1,2,C,2,E,t,1,5104.13380000682,b
22,1,2,I,3,M,t+-1,1,12317.1808000043,b
22,1,2,C,4,G,t,1,4812.47030000668,b
22,1,2,I,2,L,t+-1,1,8524.73200000532,b
22,1,2,F,2,I,t+-1,1,4826.63870000397,b
22,1,2,I,5,N,t,1,11722.5467999961,b
22,1,2,F,4,K,t+-1,1,6425.69190000359,b
22,1,2,F,5,K,t,1,5706.0724000039,b
22,1,2,I,4,M,t,1,6063.51580000774,b
22,1,2,C,3,G,t+-1,1,3655.23720000056,b
22,1,2,C,5,I,t+-1,1,8821.70479999331,b
22,1,2,C,4,G,t,1,4159.14069999417,b
22,1,2,I,2,L,t+-1,1,10009.5924999914,b
22,1,2,F,5,K,t,1,4188.73670000176,b
22,1,2,C,2,E,t,1,2678.38599999959,b
22,1,2,I,4,M,t,1,6995.66430000414,b
22,1,2,F,2,I,t+-1,1,3598.25319999072,b
22,1,2,F,3,I,t,0,6398.94800000184,b
22,1,2,F,4,K,t+-1,1,17720.839799993,b
22,1,2,I,5,N,t,1,6521.39080000052,b
22,1,2,I,3,M,t+-1,1,18909.7958000057,b
22,1,2,C,5,I,t+-1,1,7679.76449998969,b
22,1,2,C,3,G,t+-1,1,4806.99060000188,b
22,1,2,C,2,F,t+-1,1,3575.96669999475,b
22,1,2,F,4,J,t,1,6449.50149999932,b
22,1,2,I,2,K,t,1,7849.72170001129,b
22,1,2,F,3,J,t+-1,1,8049.45690000022,b
22,1,2,C,4,H,t+-1,1,4897.44889999565,b
22,1,2,F,2,H,t,1,3855.17359999358,b
22,1,2,C,3,F,t,1,9413.71350000554,b
22,1,2,F,5,L,t+-1,1,10296.7654000095,b
22,1,2,C,5,H,t,1,4855.39070000232,b
22,1,2,I,4,N,t+-1,1,6550.36700000346,b
22,1,2,I,5,O,t+-1,1,5530.3009999916,b
22,1,2,I,3,L,t,1,11422.762000002,b
22,1,2,I,4,M,t,1,33729.619500009,b
22,1,2,F,4,K,t+-1,1,12182.7467000112,b
22,1,2,I,3,M,t+-1,1,5506.72910000139,b
22,1,2,C,4,G,t,1,3951.40799999354,b
22,1,2,F,5,K,t,1,5930.41640000593,b
22,1,2,F,2,I,t+-1,1,4591.52609999001,b
22,1,2,C,2,E,t,1,5920.57980000391,b
22,1,2,F,3,I,t,1,3957.38979999442,b
22,1,2,C,3,G,t+-1,1,6151.81099998881,b
22,1,2,I,2,L,t+-1,1,5387.29159999639,b
22,1,2,I,5,N,t,1,6733.272700003,b
22,1,2,C,5,I,t+-1,1,4537.19790000469,b
22,1,2,C,3,F,t,1,2837.46280000196,b
22,1,2,F,4,J,t,1,9444.34709999768,b
22,1,2,F,5,L,t+-1,1,13757.2289999953,b
22,1,2,F,2,H,t,1,3787.58699999889,b
22,1,2,I,3,L,t,1,5300.35389999102,b
22,1,2,C,5,H,t,1,4578.2870999974,b
22,1,2,I,5,O,t+-1,1,8636.07839999895,b
22,1,2,F,3,J,t+-1,1,12349.0758999978,b
22,1,2,C,4,H,t+-1,1,4674.00089999137,b
22,1,2,I,2,K,t,1,8704.66160000069,b
22,1,2,I,4,N,t+-1,1,6230.307299993,b
22,1,2,C,2,F,t+-1,1,3383.68509999418,b
22,1,3,I,5,O,t+-1,1,12010.0567999907,b
22,1,3,C,2,F,t+-1,1,2573.11479999044,b
22,1,3,C,4,H,t+-1,1,5158.89609999431,b
22,1,3,F,2,H,t,1,4193.98020001245,b
22,1,3,I,2,K,t,1,4963.88279998791,b
22,1,3,C,3,F,t,1,5463.04079999391,b
22,1,3,I,4,N,t+-1,1,6093.9314999996,b
22,1,3,F,5,L,t+-1,1,5827.64540000062,b
22,1,3,F,3,J,t+-1,1,8596.84040000138,b
22,1,3,C,5,H,t,1,4839.77030000824,b
22,1,3,I,3,L,t,1,4470.77709999576,b
22,1,3,F,4,J,t,1,6212.89680000336,b
22,1,3,C,2,E,t,1,4551.11259999103,b
22,1,3,F,3,I,t,1,14937.325299994,b
22,1,3,F,2,I,t+-1,1,6432.77909999597,b
22,1,3,C,4,G,t,1,4680.34669999906,b
22,1,3,I,2,L,t+-1,1,4079.32200000505,b
22,1,3,I,4,M,t,1,5829.27990000462,b
22,1,3,I,3,M,t+-1,1,5437.95749999117,b
22,1,3,F,4,K,t+-1,1,8629.78149999981,b
22,1,3,C,3,G,t+-1,1,4207.42099999916,b
22,1,3,I,5,N,t,1,5439.43740001123,b
22,1,3,F,5,K,t,1,5127.37000000197,b
22,1,3,C,5,I,t+-1,1,4956.20180001424,b
22,1,3,C,4,G,t,1,3975.05799999635,b
22,1,3,C,2,E,t,1,2769.5631999959,b
22,1,3,F,2,I,t+-1,1,3371.38309999136,b
22,1,3,F,3,I,t,1,3452.98220000404,b
22,1,3,I,5,N,t,1,15658.8349999947,b
22,1,3,I,3,M,t+-1,1,12605.7853999955,b
22,1,3,I,2,L,t+-1,1,29209.7288999939,b
22,1,3,C,5,I,t+-1,1,5513.21380000445,b
22,1,3,F,4,K,t+-1,1,10766.9707000023,b
22,1,3,F,5,K,t,1,5842.85359999922,b
22,1,3,I,4,M,t,1,8787.31050000351,b
22,1,3,C,3,G,t+-1,1,4189.67059999704,b
22,1,3,I,3,L,t,1,7335.66709999286,b
22,1,3,I,5,O,t+-1,1,10436.2327999988,b
22,1,3,F,4,J,t,1,5469.52329999476,b
22,1,3,C,4,H,t+-1,1,4876.3917000033,b
22,1,3,F,2,H,t,1,4162.57020000194,b
22,1,3,C,3,F,t,1,3428.82040000404,b
22,1,3,F,5,L,t+-1,1,5492.56319999404,b
22,1,3,I,4,N,t+-1,1,10459.3135999894,b
22,1,3,C,2,F,t+-1,1,3667.71960000915,b
22,1,3,F,3,J,t+-1,1,3393.92190000217,b
22,1,3,C,5,H,t,1,4779.10649999103,b
22,1,3,I,2,K,t,1,5461.16560000519,b
22,1,3,F,3,I,t,1,12020.0227000023,b
22,1,3,C,2,E,t,1,2287.33839999768,b
22,1,3,C,5,I,t+-1,1,4619.90150000202,b
22,1,3,F,5,K,t,1,5580.41769999545,b
22,1,3,I,5,N,t,1,11750.3699000081,b
22,1,3,F,4,K,t+-1,1,4323.68410000345,b
22,1,3,C,4,G,t,1,4848.0106999923,b
22,1,3,I,4,M,t,1,5368.15239999851,b
22,1,3,I,3,M,t+-1,1,12514.6497000096,b
22,1,3,F,2,I,t+-1,1,2968.89550000196,b
22,1,3,I,2,L,t+-1,1,9338.96090000053,b
22,1,3,C,3,G,t+-1,1,2319.37189999735,b
22,1,3,I,3,L,t,1,5115.30889999995,b
22,1,3,F,3,J,t+-1,1,3575.95150000998,b
22,1,3,F,2,H,t,1,3681.36150001374,b
22,1,3,C,2,F,t+-1,1,2959.96829999785,b
22,1,3,C,5,H,t,1,8090.03770000709,b
22,1,3,F,5,L,t+-1,1,6560.48719999671,b
22,1,3,I,4,N,t+-1,1,7212.82170001359,b
22,1,3,C,4,H,t+-1,1,4517.56059999752,b
22,1,3,F,4,J,t,1,4410.62049999891,b
22,1,3,C,3,F,t,1,2746.57689999731,b
22,1,3,I,5,O,t+-1,1,6478.23239999707,b
22,1,3,I,2,K,t,1,7996.83540000115,b
23,2,0,D,5,I,t,1,5824.54610000423,nb
23,2,0,D,3,H,t+-1,1,2897.83760000137,nb
23,2,0,G,5,L,t,1,8654.79480000795,nb
23,2,0,G,4,L,t+-1,0,3086.54000000388,nb
23,2,0,J,4,O,t+-1,1,9883.29130000784,nb
23,2,0,G,3,J,t,1,2955.38299999316,nb
23,2,0,J,3,N,t+-1,0,4245.05610000051,nb
23,2,0,G,2,J,t+-1,1,4364.78519999946,nb
23,2,0,J,2,L,t,1,6416.14249999111,nb
23,2,0,D,4,H,t,1,4024.19630000077,nb
23,2,0,J,5,O,t,1,10928.1766000058,nb
23,2,0,D,2,G,t+-1,1,3463.04610000516,nb
23,2,0,J,4,N,t,0,4229.79150000901,nb
23,2,0,D,5,J,t+-1,1,5669.19770000095,nb
23,2,0,D,4,I,t+-1,1,6372.03539999609,nb
23,2,0,G,5,M,t+-1,1,11527.2586999927,nb
23,2,0,J,5,P,t+-1,1,1741.79050000384,nb
23,2,0,G,4,K,t,1,4831.94830000866,nb
23,2,0,J,3,M,t,1,3529.1758000094,nb
23,2,0,G,3,K,t+-1,0,1100.50299999421,nb
23,2,0,D,3,G,t,1,3095.98369999731,nb
23,2,0,G,2,I,t,1,3517.76139999856,nb
23,2,0,D,2,F,t,0,2448.81560000067,nb
23,2,0,J,2,M,t+-1,1,8295.66340000019,nb
23,2,0,G,2,I,t,1,2798.86300000362,nb
23,2,0,J,4,N,t,1,7295.52890000923,nb
23,2,0,J,3,M,t,1,1854.19680000632,nb
23,2,0,D,5,J,t+-1,1,5308.60580000444,nb
23,2,0,D,2,F,t,1,4369.65939999209,nb
23,2,0,G,4,K,t,1,4539.98750000028,nb
23,2,0,J,2,M,t+-1,0,1134.85099999525,nb
23,2,0,D,4,I,t+-1,1,4249.1374000092,nb
23,2,0,J,5,P,t+-1,0,6536.12879999855,nb
23,2,0,G,5,M,t+-1,0,1525.06679999351,nb
23,2,0,G,3,K,t+-1,1,4856.21539999556,nb
23,2,0,D,3,G,t,1,4831.26170000469,nb
23,2,0,G,3,J,t,1,3239.57330000121,nb
23,2,0,J,5,O,t,1,5246.15970000741,nb
23,2,0,J,4,O,t+-1,1,1414.1665000061,nb
23,2,0,G,2,J,t+-1,1,2446.18600000104,nb
23,2,0,J,3,N,t+-1,0,3180.73079999886,nb
23,2,0,G,4,L,t+-1,1,4782.36260000267,nb
23,2,0,D,5,I,t,1,4128.35759999871,nb
23,2,0,J,2,L,t,0,6227.91120001057,nb
23,2,0,D,3,H,t+-1,1,4420.95170001267,nb
23,2,0,G,5,L,t,1,3357.56979999133,nb
23,2,0,D,4,H,t,1,2480.3508999903,nb
23,2,0,D,2,G,t+-1,1,1549.54769999313,nb
23,2,0,J,3,M,t,1,3696.28320001357,nb
23,2,0,D,5,J,t+-1,1,3660.77079999377,nb
23,2,0,J,5,P,t+-1,1,9035.85229998862,nb
23,2,0,G,4,K,t,0,9452.75510000647,nb
23,2,0,G,3,K,t+-1,1,11877.2060000047,nb
23,2,0,G,5,M,t+-1,1,6622.44330000249,nb
23,2,0,G,2,I,t,1,1294.72560000431,nb
23,2,0,D,2,F,t,1,3267.15159999731,nb
23,2,0,J,2,M,t+-1,0,5761.78429998981,nb
23,2,0,D,3,G,t,1,5980.8028999978,nb
23,2,0,J,4,N,t,1,8750.81660000433,nb
23,2,0,D,4,I,t+-1,1,7491.55449999671,nb
23,2,0,J,5,O,t,1,4114.27689999982,nb
23,2,0,J,4,O,t+-1,1,1678.48430000595,nb
23,2,0,G,5,L,t,1,3083.99829998962,nb
23,2,0,D,2,G,t+-1,0,1537.12379999342,nb
23,2,0,D,5,I,t,0,6235.2583000029,nb
23,2,0,J,2,L,t,0,3667.96419999446,nb
23,2,0,G,4,L,t+-1,1,9113.58930000279,nb
23,2,0,J,3,N,t+-1,0,2824.49720001023,nb
23,2,0,G,2,J,t+-1,0,5359.36259999289,nb
23,2,0,G,3,J,t,0,10498.6666999903,nb
23,2,0,D,4,H,t,1,1074.26419999683,nb
23,2,0,D,3,H,t+-1,1,1438.70840000454,nb
23,2,1,D,3,G,t,0,2549.49320000014,nb
23,2,1,G,5,M,t+-1,1,5368.59369999729,nb
23,2,1,J,3,M,t,1,3523.19320000242,nb
23,2,1,D,5,J,t+-1,1,8974.35269999551,nb
23,2,1,D,4,I,t+-1,0,7226.37899999972,nb
23,2,1,J,5,P,t+-1,1,10763.1207000086,nb
23,2,1,D,2,F,t,1,3832.51860000019,nb
23,2,1,G,3,K,t+-1,1,5823.6687000026,nb
23,2,1,J,2,M,t+-1,0,5512.23300000129,nb
23,2,1,G,4,K,t,1,17277.3767000035,nb
23,2,1,J,4,N,t,0,6344.20339998906,nb
23,2,1,G,2,I,t,1,3316.6152999911,nb
23,2,1,J,3,N,t+-1,1,3831.40959999582,nb
23,2,1,J,2,L,t,1,3088.26760000375,nb
23,2,1,G,3,J,t,1,5020.84499999182,nb
23,2,1,G,5,L,t,0,4973.9058999985,nb
23,2,1,D,4,H,t,1,2407.74489998876,nb
23,2,1,J,5,O,t,0,3152.14689999993,nb
23,2,1,G,2,J,t+-1,0,1410.45019999729,nb
23,2,1,D,2,G,t+-1,1,3562.38880001183,nb
23,2,1,D,5,I,t,1,7732.57450001256,nb
23,2,1,G,4,L,t+-1,0,3273.14570000453,nb
23,2,1,J,4,O,t+-1,1,6223.1868999952,nb
23,2,1,D,3,H,t+-1,0,1080.52839999436,nb
23,2,1,J,3,M,t,1,2909.00109999348,nb
23,2,1,D,3,G,t,1,5585.7035999943,nb
23,2,1,G,5,M,t+-1,0,11506.9242000027,nb
23,2,1,G,4,K,t,0,2010.17750000756,nb
23,2,1,J,5,P,t+-1,1,2802.38619999727,nb
